timestamp,host,user,parent_image,image,command_line
2026-09-10T13:42:23Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:42:46Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:43:26Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:43:28Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:43:33Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:43:59Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:44:39Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:44:47Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:44:49Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:45:00Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:45:02Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:45:05Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:45:34Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:45:50Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:46:10Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:46:16Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:46:34Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:46:36Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:46:45Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:47:42Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:47:52Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:48:01Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:48:08Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:48:23Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:48:28Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:48:41Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:49:01Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:49:07Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:49:23Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:49:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:49:34Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:49:53Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:50:28Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:50:37Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:50:58Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:51:07Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:51:07Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:51:17Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:51:19Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:51:22Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:51:57Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:52:06Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:52:18Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:52:21Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:52:23Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:52:34Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:52:45Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:52:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:53:01Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:53:03Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:53:09Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:53:11Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:53:13Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:53:14Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:53:18Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:53:37Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:53:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:54:10Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:54:26Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:54:32Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:54:33Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:54:43Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:54:56Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:55:01Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:56:17Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:56:55Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:57:16Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:59:05Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:59:07Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:59:46Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:59:50Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:59:59Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:00:12Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:00:51Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:01:26Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:01:46Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:02:21Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:02:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:02:35Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:03:03Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:03:24Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:03:27Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:03:33Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:04:14Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:04:15Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:04:19Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:04:24Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:04:28Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:04:54Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:05:23Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:06:00Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:06:07Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:06:12Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:06:15Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:07:03Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:07:40Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:07:55Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:07:56Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:08:18Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:08:27Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:08:34Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:08:49Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:08:58Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:09:14Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:09:28Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:09:30Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:09:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:10:01Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:10:24Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:10:49Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:11:02Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:11:09Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:11:13Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:11:51Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:11:52Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:11:54Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:12:24Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:12:25Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:12:27Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:12:42Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:13:27Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:14:43Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:14:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:14:49Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:15:01Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:15:05Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:15:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:15:41Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:15:58Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:16:02Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:16:06Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:16:22Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:16:33Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:16:34Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:16:45Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:16:49Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:17:35Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:17:45Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:17:46Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:18:24Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:18:43Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:18:46Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:18:46Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:18:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:19:20Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T14:20:16Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T14:20:20Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:20:26Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T14:20:41Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T14:20:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
